Organization,Link,Sentence,isWayback,Label
Suncor Energy,http://web.archive.org/web/20220701141722/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-10-26-suncor-energy-reports-third-quarter-2016-results-en.pdf?modified=20210902050926,These factors more than offset the unfavourable impact of both lower benchmark crack spreads and crude pricing in the third quarter of 2016.,True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1397/371b3b3c9828/0804-q222-front-end.pdf,"Corporate 2022 annual natural gas production guidance has been increased to record levels, now targeted to range from 2,095 MMcf/d to 2,120 MMcf/d, an increase of 5% at the mid-point from original 2022 budgeted levels.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/6357c8a0-a41e-4124-9628-4b7faaf97ecb,"On a per share (basic) basis, adjusted cash flow from operating activities for the third quarter increased due to the same factors.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,The finance cost is allocated to each period during the lease term so as to produce a constant periodic rate of interest on the remaining balance of the liability.,True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/6013c21e-4389-49d8-8f53-023e19e8f84a,"General and administrative expenses (""G&A"") of $26.2 million were incurred during the second quarter of 2013, virtually unchanged from $25.8 million during the second quarter of 2012.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/dfb41a30-05fe-4a4b-8854-f36127e32448,Pembina Pipeline Corporation Reports Voting Results from Annual and Special Meeting and Announces May 2013 Dividend,True,0
Imperial Oil,http://web.archive.org/web/20220429122337/https://news.imperialoil.ca/news-releases/news-releases/2022/Imperial-announces-intention-to-launch-substantial-issuer-bid-for-up-to-2500000000/default.aspx,"The company anticipates that the terms and pricing will be determined, and the Offer will commence, during the next two weeks and will be completed before the end of June 2022.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,Long-term share unit award incentive plan(1),False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/48223166-81f6-4563-a5a3-e327146dd7a8,Pembina has raised its 2022 adjusted EBITDA guidance range to $3.625 to $3.725 billion (previously $3.575 to $3.675 billion).,True,0
Imperial Oil,http://web.archive.org/web/20201031102217/https://news.imperialoil.ca/news-releases/news-releases/2020/Imperial-announces-third-quarter-2020-financial-and-operating-results/default.aspx,"Results were negatively impacted by lower realizations of about $2,330 million, absence of a favourable impact of $689 million associated with the Alberta corporate income tax rate decrease in 2019, and lower volumes of about $300 million.",True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/03/0302-Q422-Front-End.pdf,British Columbia Royalty Framework,True,0
Canadian Natural Resources,https://www.cnrl.com/content/uploads/2023/12/1214-2024-Budget.pdf,"Liquids production, including SCO volumes, is targeted to range between 977 Mbbl/d to 1,008 Mbbl/d. The Company's  long  life  low  decline  production  represents  approximately  79%  of  its  total  targeted  liquids production in 2024.",True,0
Suncor Energy,http://web.archive.org/web/20221007083429/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-06-02-nr-su-lanzajet-release-en.pdf?modified=20220917161938,"ANA Corporate Communications, TEL +81-3-6735-1111, publicrelations@ana.co.jp",True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1281/02/0305_q419-front-end.pdf,Production impacts are reflected in annual guidance and will be managed as part of the Company's curtailment optimization strategy.,True,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2025/Imperial-announces-second-quarter-2025-financial-and-operating-results/default.aspx,"Upstream production averaged 427,000 gross oil-equivalent barrels per day, the highest second quarter production in over 30 years.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/9661a8c7-d8f6-492b-99b9-7a8ea092c781,"Pembina will host an Investor Day on Tuesday, May 29, 2018 at the Fairmont Royal York Hotel in Toronto, Ontario.",False,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/c8f37bc6-7e6a-480b-8afd-c78c10c51abf,Changes in Accounting Principles and Practices,False,0
Suncor Energy,http://web.archive.org/web/20220703205204/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2011/2011-05-03-suncor-energy-reports-2011-first-quarter-results-en.pdf?modified=20210902050629,"Operating earnings, which are adjusted for significant items that are not indicative of operating performance, increased to $1.478 billion ($0.94 per common share) in the first quarter of 2011 from $370 million ($0.24 per common share) in the first quarter of 2010.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/7e65f674-7b47-4386-95d5-2c37fa2fbe83,"Generally due to unseasonably warm weather, the project is tracking above budget; however, the contract largely protects Pembina from a cost risk perspective.",True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1257/06/1107_q319-front-end.pdf,"Effective and efficient operations and high reliability resulted in strong quarterly operating costs of $20.05/bbl (US$15.18/bbl) of SCO in Q3/19, comparable to record low operating costs of $19.97/bbl (US$15.12/bbl) of SCO achieved in Q4/18, impressive results given the planned turnaround activities in the quarter.",True,0
Imperial Oil,https://news.imperialoil.ca/news-releases/news-releases/2021/Imperial-increases-share-repurchase-program/default.aspx,"Under its current NCIB, as of April 29, 2021, Imperial has purchased 6,975 shares on the open market and no shares from ExxonMobil to maintain its proportionate share ownership at 69.6 percent.",True,0
Suncor Energy,http://web.archive.org/web/20220704154123/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2016/2016-03-27-suncor-energy-to-acquire-additional-interest-in-syncrude-en.pdf?modified=20210902050900,"Suncor today announced that it has agreed to acquire a further position in Syncrude, purchasing the five per cent interest from Murphy Oil Corporation's Canadian subsidiary at a purchase price of approximately $937 million, subject to closing adjustments.",True,0
Canadian Natural Resources,https://www.cnrl.com/upload/media_element/1388/12bdd00af91d/0505-q122-front-end.pdf,The conference call will also be webcast with presentation slides and can be accessed on the home page our website at www.cnrl.com.,True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123663&lang=en,"""Operationally, we performed well in the fourth quarter, completing a strong 2020 in the face of a very challenging energy and economic backdrop.",False,0
Suncor Energy,http://web.archive.org/web/20231211134617/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2023/2023-12-05-news-release-suncor-energy--announces--2024-corporate-guidance-en.pdf?modified=20231205221008,"Assumptions for the Exploration and Production 2024 production outlook include those relating to reservoir performance, drilling results and facility reliability.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/63a3cae6-790f-4b5f-951d-5c3c7fe1e024,"""Delivery of energy is vital to people's everyday lives and that's why we're in this business.",True,0
Imperial Oil,http://web.archive.org/web/20210730120849/https://news.imperialoil.ca/news-releases/news-releases/2021/Imperial-Announces-Second-Quarter-2021-Financial-and-Operating-Results/default.aspx,"Cash used in financing activities was $1,538 million in the first six months of 2021, up from $612 million used in the same period of 2020.",True,0
Suncor Energy,http://web.archive.org/web/20221007091425/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2020/2020-05-11-su-us-notes-offering-en.pdf?modified=20220917161823,RBC Capital Markets and J.P. Morgan are acting as joint book-running managers for the offering.,True,0
Suncor Energy,http://web.archive.org/web/20220704142453/https://sustainability-prd-cdn.suncor.com/-/media/project/suncor/files/news-releases/2010/2010-04-19-suncor-energy-achieves-first-commercial-gas-from-the-ebla-development-in-syria-en.pdf?modified=20210902050550,"Suncor, through its Petro-Canada subsidiary, is a major investor in Syria with its development of the Ebla Gas Project.",True,0
Pembina Pipeline,https://www.pembina.com/media-centre/news/details/af2415eb-3e55-48a0-b4b3-2ccfa050682c,"The discount rates were estimated based on past experience, the Company's risk free rate and average cost of debt in addition to estimates of the specific cash generating unit's equity risk premium, size premium, small capitalization premium, projection risk, betas, tax rate and industry targeted debt to equity ratios.",True,0
Enbridge,https://www.enbridge.com/media-center/news/details?id=123687&lang=en,"We are proud of the fact that Line 3 has provided significant business and employment to Indigenous companies and workers in both Canada and the U.S., and contributed over $750 million of spending with Indigenous and Tribal communities with over US$250 million of spending in Minnesota alone so far.",False,0
